Date,Venue,Group,Participants,Volunteers,"CO2 (kg)","Weight (kg)",Fixed,Repairable,Dead,"Hours Volunteered"
22/06/2019,"Vault Artist Studios",,0,30,0,0,0,0,0,99
22/06/2019,"Restarter Party - Limerick FabLAB",,0,1,0,0,0,0,0,12
20/06/2019,"Lokaal dienstencentrum Wibier",,0,1,0,0,0,0,0,12
19/06/2019,"Open huis Robinia",,0,1,0,0,0,0,0,12
18/06/2019,Zelzate,,0,1,0,0,0,0,0,12
18/06/2019,"Leicester Hackspace",,2,2,0,0,0,0,0,15
17/06/2019,"Rossall Tavern, Fleetwood",,3,4,0,0,0,0,0,21
17/06/2019,Firenze,,7,2,0,0,0,0,0,15
16/06/2019,"Reading Hackspace rLab",,12,10,0,0,0,0,0,39
16/06/2019,"STPLN Sunday Repair",,5,4,0,0,0,0,0,21
16/06/2019,"Repair Café Haacht - Wespelaar",,0,2,0,0,0,0,0,15
15/06/2019,Houtem,,0,1,0,0,0,0,0,12
15/06/2019,"Abbey Community Centre",,20,9,0,0,0,0,0,36
15/06/2019,"Crediton Methodist Church",,0,1,0,0,0,0,0,12
15/06/2019,"Buckland United Reformed Church",,47,11,0,0,0,0,0,42
15/06/2019,"East Clare Community Co-op",,0,2,0,0,0,0,0,15
15/06/2019,"MAAKbar Leuven (REFER)",,30,3,0,0,0,0,0,18
13/06/2019,"FabLab Torino",,5,3,0,0,0,0,0,18
10/06/2019,"7^ Festa del Borgo Cinisello Balsamo",,9,4,0,0,0,0,0,21
09/06/2019,"Ex Canonica di San Martino a Montughi",,9,6,0,0,0,0,0,27
09/06/2019,"Newlands Activity Centre",,3,4,0,0,0,0,0,21
09/06/2019,"STPLN Sunday Repair",,0,1,0,0,0,0,0,12
08/06/2019,"The Church Centre",,0,1,0,0,0,0,0,12
08/06/2019,"Monkey Park",,17,7,0,0,0,0,0,30
08/06/2019,"RCR @ Hostel H",,30,17,0,0,0,0,0,60
08/06/2019,"Festa dei vicini, Luogo Comune",,11,1,0,0,0,0,0,12
08/06/2019,"Hackney Fixers Party in the Park",,50,11,0,0,0,0,0,42
07/06/2019,"Centre Cívic Bon Pastor",,5,4,0,0,0,0,0,21
06/06/2019,"One year of artigiani",,0,1,0,0,0,0,0,12
06/06/2019,Landen,,0,1,0,0,0,0,0,12
05/06/2019,"Agar Nook Community Centre.",,0,1,0,0,0,0,0,12
04/06/2019,"Leicester Hackspace",,0,3,0,0,0,0,0,18
03/06/2019,"Rossall Tavern, Fleetwood",,6,7,0,0,0,0,0,30
02/06/2019,"Milano, Giardini della Madia",,0,4,0,0,0,0,0,21
02/06/2019,"Piazza Santa Maria Maggiore",,1,1,0,0,0,0,0,12
02/06/2019,"STPLN Sunday Repair",,0,1,0,0,0,0,0,12
02/06/2019,"Fiksefest på Punkt!",,10,3,0,0,0,0,0,18
01/06/2019,"Sherwood Methodist Church",,0,1,0,0,0,0,0,12
01/06/2019,"TTF Cafe Collective",,4,3,0,0,0,0,0,18
01/06/2019,"Raeecyclo & E-mining@School",,4,5,0,0,0,0,0,24
01/06/2019,"Avenues Centre",,8,3,0,0,0,0,0,18
01/06/2019,"RI-PIAZZA Festival (Cavareno)",,0,1,0,0,0,0,0,12
01/06/2019,"Freemantle United Reformed Church",,0,1,0,0,0,0,0,12
01/06/2019,"Bridge Street Church (Central Leeds)",,0,2,0,0,0,0,0,15
01/06/2019,"All Saints Church Hall, Marlow",,0,2,0,0,0,0,0,15
01/06/2019,THINQTANQ,,0,1,0,0,0,0,0,12
30/05/2019,Deelfabriek,,0,7,0,0,0,0,0,30
28/05/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
27/05/2019,"Brunnenviertel, Berlin (REFER)",,0,1,0,0,0,0,0,12
26/05/2019,"STPLN Sunday Repair (REFER)",,8,4,0,0,0,0,0,21
25/05/2019,"Bedpop Repair Shop",,24,9,0,0,0,0,0,36
25/05/2019,"Hinckley Library",,10,14,0,0,0,0,0,51
25/05/2019,"Electronicsmix, Lund (REFER)",,3,3,0,0,0,0,0,18
25/05/2019,Eeklo,,44,19,0,0,0,0,0,66
25/05/2019,"Repair Café Genk",,65,13,0,0,0,0,0,48
21/05/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
19/05/2019,"STPLN Sunday Repair",,6,6,0,0,0,0,0,27
19/05/2019,"Canvas Cafe",,24,5,0,0,0,0,0,24
19/05/2019,"Reading International Solidarity Centre (RISC)",,0,10,0,0,0,0,0,39
18/05/2019,"Upcycle and Repair Fair",,0,6,0,0,0,0,0,27
18/05/2019,"Crediton Methodist Church",,0,1,0,0,0,0,0,12
18/05/2019,"Buckland United Reformed Church",,35,10,0,0,0,0,0,39
18/05/2019,"St Denys Community Centre",,0,1,0,0,0,0,0,12
18/05/2019,"Long Eaton Library",,0,1,0,0,0,0,0,12
18/05/2019,"MUSE FabLabNet BIGFest",,4,5,0,0,0,0,0,24
18/05/2019,"South Belfast Quaker Meeting House",,0,12,0,0,0,0,0,45
18/05/2019,"Ruislip Manor Library",,20,5,0,0,0,0,0,24
18/05/2019,Tooting,,20,8,0,0,0,0,0,33
17/05/2019,"Restart Party at West Hampstead Community Centre",,30,7,0,0,0,0,0,30
15/05/2019,Zele,,0,1,0,0,0,0,0,12
14/05/2019,"Réparothon Jeunesse au Collège Saint-Louis",,20,7,0,0,0,0,0,30
13/05/2019,"Rossall Tavern, Fleetwood",,3,6,0,0,0,0,0,27
12/05/2019,"Upper Norwood Library",,23,7,0,0,0,0,0,30
12/05/2019,"STPLN Sunday Repair",,0,3,0,0,0,0,0,18
11/05/2019,Faubourg,,0,1,0,0,0,0,0,12
11/05/2019,"The Church Centre",,0,1,0,0,0,0,0,12
11/05/2019,"De Meubelfabriek",,33,8,0,0,0,0,0,33
11/05/2019,"The Goodlife Centre: Prepare to Repair",,17,6,0,0,0,0,0,27
11/05/2019,"Monkey Park",,0,1,0,0,0,0,0,12
11/05/2019,"RCR @ Hostel H",,26,13,0,0,0,0,0,48
09/05/2019,"Le Réparothon du Centre-Sud!",,0,4,0,0,0,0,0,21
09/05/2019,"Pappelallee, Berlin (REFER)",,0,1,0,0,0,0,0,12
09/05/2019,"VMA, Hringteigur",,0,1,0,0,0,0,0,12
08/05/2019,"Green Office sustainability week: repair café (REFER)",,25,6,0,0,0,0,0,27
07/05/2019,"Fixatill Norra Fäladen",,0,1,0,0,0,0,0,12
06/05/2019,"Festival Artístic del Barri Antic (FABA)",,10,8,0,0,0,0,0,33
05/05/2019,"The Hong Kong University of Science and Technology",,3,2,0,0,0,0,0,15
05/05/2019,"STPLN Sunday Repair (REFER)",,10,5,0,0,0,0,0,24
05/05/2019,"#fixfest2019 a torino",,0,2,0,0,0,0,0,15
04/05/2019,"Freemantle, Southampton",,0,1,0,0,0,0,0,12
04/05/2019,"Make & Fix Fest, Melton Space",,0,1,0,0,0,0,0,12
04/05/2019,"Bridge Street Church (Central Leeds)",,12,3,0,0,0,0,0,18
04/05/2019,"TTF Cafe Collective",,3,3,0,0,0,0,0,18
02/05/2019,Landen,,0,1,0,0,0,0,0,12
30/04/2019,"Fiksefest for elektronikk på Romsås minigjenbruksstasjon",,7,4,0,0,0,0,0,21
28/04/2019,"The Hong Kong University of Science and Technology",,10,3,0,0,0,0,0,18
28/04/2019,"STPLN Sunday Repair",,2,4,0,0,0,0,0,21
28/04/2019,"STPLN Sunday Repair",,0,0,0,0,0,0,0,21
28/04/2019,"Cultuurcentrum Diest",,100,30,0,0,0,0,0,99
28/04/2019,Moerbeke,,0,14,0,0,0,0,0,51
27/04/2019,"Gem. Basisschool",,0,1,0,0,0,0,0,12
27/04/2019,Eeklo,,38,19,0,0,0,0,0,66
27/04/2019,"Repair Café Genk",,48,8,0,0,0,0,0,33
25/04/2019,Deelfabriek,,0,6,0,0,0,0,0,27
25/04/2019,"Crediton Station Team Rooms",,0,1,0,0,0,0,0,12
25/04/2019,"Jornades Reutilitza UPC",,5,4,0,0,0,0,0,21
25/04/2019,"Steglitz, Berlin (REFER)",,0,1,0,0,0,0,0,12
24/04/2019,"Rossall Tavern, Fleetwood",,9,7,0,0,0,0,0,30
23/04/2019,"Réparothon Desjardins",,66,31,0,0,0,0,0,102
20/04/2019,"Newlands Activity Centre",,0,1,0,0,0,0,0,12
20/04/2019,"Buckland United Reformed Church",,33,12,0,0,0,0,0,45
20/04/2019,"De Pastory en Buurtwerk Dampoort",,0,1,0,0,0,0,0,12
18/04/2019,"Open Huis Oude Bareel",,0,1,0,0,0,0,0,12
16/04/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
16/04/2019,"Fixatill Lund",,0,1,0,0,0,0,0,12
15/04/2019,"Rossall Tavern, Fleetwood",,9,6,0,0,0,0,0,27
14/04/2019,"STPLN Sunday Repair (REFER)",,12,5,0,0,0,0,0,24
14/04/2019,"The Hong Kong University of Science and Technology",,15,2,0,0,0,0,0,15
14/04/2019,"Fabbrica del Vapore",,0,1,0,0,0,0,0,12
14/04/2019,Cembra,,7,9,0,0,0,0,0,36
14/04/2019,"Reading Hackspace rLab",,0,8,0,0,0,0,0,33
14/04/2019,"The Welsh Mill",,0,1,0,0,0,0,0,12
14/04/2019,Balen,,0,1,0,0,0,0,0,12
13/04/2019,"Gildenhuis, Peutie",,13,10,0,0,0,0,0,39
13/04/2019,"The Church Centre",,0,1,0,0,0,0,0,12
13/04/2019,"Limerick FABLAB",,0,1,0,0,0,0,0,12
13/04/2019,"Primavera in festa a Compiobbi",,0,1,0,0,0,0,0,12
13/04/2019,"Kinning Park Complex",,27,12,0,0,0,0,0,45
13/04/2019,"Monkey Park",,22,10,0,0,0,0,0,39
13/04/2019,"RCR @ Hostel H",,38,16,0,0,0,0,0,57
11/04/2019,"Réparothon Jeunesse au Collège Dawson",,25,1,0,0,0,0,0,12
11/04/2019,"Restart Party @ FabLab #49",,0,1,0,0,0,0,0,12
11/04/2019,"Stenkrossen Lund (REFER)",,6,5,0,0,0,0,0,24
10/04/2019,"De Ruimtevaart (REFER)",,20,2,0,0,0,0,0,15
10/04/2019,"RC Hal5",,0,1,0,0,0,0,0,12
09/04/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
07/04/2019,"STPLN Sunday Repair",,6,4,0,0,0,0,0,21
06/04/2019,"Bridge Street Church (Central Leeds)",,12,1,0,0,0,0,0,12
06/04/2019,"Sherwood Methodist Church",,43,12,0,0,0,0,0,45
06/04/2019,"Spullenbib Leuven",,0,1,0,0,0,0,0,12
06/04/2019,"TTF Cafe Collective",,2,4,0,0,0,0,0,21
06/04/2019,"Park Road Bowling Club",,0,23,0,0,0,0,0,78
06/04/2019,"Lausanne - Maison de Quartier Sous-Gare",,30,11,0,0,0,0,0,42
06/04/2019,THINQTANQ,,0,1,0,0,0,0,0,12
06/04/2019,"Freemantle, Southampton",,0,1,0,0,0,0,0,12
04/04/2019,"Belsize Community Library (Refer)",,10,9,0,0,0,0,0,36
04/04/2019,Landen,,0,1,0,0,0,0,0,12
03/04/2019,"Buurtwerk Watersportbaan-Ekkergem",,32,2,0,0,0,0,0,15
02/04/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
31/03/2019,"The Hong Kong University of Science and Technology",,10,2,0,0,0,0,0,15
31/03/2019,"STPLN Sunday Repair",,2,3,0,0,0,0,0,18
30/03/2019,"Alexandria Library West Dumbartonshire",,12,8,0,0,0,0,0,33
30/03/2019,"Rosie Restart Party",,13,5,0,0,0,0,0,24
28/03/2019,"Steglitz, Berlin (REFER)",,0,1,0,0,0,0,0,12
26/03/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
25/03/2019,"Brunnenviertel, Berlin (REFER)",,0,1,0,0,0,0,0,12
24/03/2019,"Stamford Hill Library",,28,7,0,0,0,0,0,30
24/03/2019,"STPLN Sunday Repair",,0,3,0,0,0,0,0,18
24/03/2019,Landen,,0,1,0,0,0,0,0,12
24/03/2019,Landen,,15,8,0,0,0,0,0,33
23/03/2019,"Fiksefest for elektronikk",,50,12,0,0,0,0,0,45
23/03/2019,Eeklo,,50,19,0,0,0,0,0,66
23/03/2019,"Sportzaal Ymeria, Wijgmaal",,0,1,0,0,0,0,0,12
23/03/2019,"Nieuw Gent",,25,12,0,0,0,0,0,45
23/03/2019,"Biblioteca in Lambrate",,55,7,0,0,0,0,0,30
23/03/2019,"University of Limerick",,8,1,0,0,0,0,0,12
23/03/2019,"Remake - Marknad och temadag på Mitt Möllan (REFER)",,35,10,0,0,0,0,0,39
23/03/2019,"RePair at REfUSE Cafe",,0,2,0,0,0,0,0,15
22/03/2019,"Réparothon à l'école Saint-Fabien",,20,4,0,0,0,0,0,21
21/03/2019,"L'Altre Fòrum ETSEIB",,7,4,0,0,0,0,0,21
21/03/2019,"VMA, Hringteigur",,10,4,0,0,0,0,0,21
21/03/2019,"Engim Artigianelli",,5,3,0,0,0,0,0,18
20/03/2019,Newlands,,2,3,0,0,0,0,0,18
19/03/2019,"Fixatill Norra Fäladen",,0,1,0,0,0,0,0,12
19/03/2019,"Leicester Hackspace",,0,1,0,0,0,0,0,12
18/03/2019,"Dunckerstraße, Berlin (REFER)",,0,1,0,0,0,0,0,12
17/03/2019,"Coley Park Community Centre",,0,2,0,0,0,0,0,15
17/03/2019,"De Repair Marathon van Leuven (REFER)",,40,3,0,0,0,0,0,18
17/03/2019,"The Hong Kong University of Science and Technology",,17,3,0,0,0,0,0,18
17/03/2019,"STPLN Sunday Repair",,11,2,0,0,0,0,0,15
17/03/2019,"Repair Café Haacht - Tildonk",,0,1,0,0,0,0,0,12
16/03/2019,"Kinning Park Complex",,33,11,0,0,0,0,0,42
16/03/2019,"Restart Party at Abbey Community Centre",,25,10,0,0,0,0,0,39
16/03/2019,"Buckland United Reformed Church",,48,10,0,0,0,0,0,39
16/03/2019,"Setmana del Consum Responsable",,12,4,0,0,0,0,0,21
16/03/2019,"Crediton Methodist Church",,41,18,0,0,0,0,0,63
16/03/2019,"St Denys Community Centre",,0,1,0,0,0,0,0,12
15/03/2019,"Big Bang STEM Fair Day One",,0,1,0,0,0,0,0,12
14/03/2019,"Associazione About, Lista dei bari",,0,1,0,0,0,0,0,12
14/03/2019,"Fablab Torino",,1,7,0,0,0,0,0,30
13/03/2019,Buurtloods,,0,1,0,0,0,0,0,12
13/03/2019,"Réparothon Jeunesse au HEC",,20,6,0,0,0,0,0,27
10/03/2019,"Crystal Palace Library of Things",,30,8,0,0,0,0,0,33
10/03/2019,"STPLN Sunday Repair (REFER)",,11,5,0,0,0,0,0,24
10/03/2019,"Parrocchia Sacro Cuore",,0,1,0,0,0,0,0,12
09/03/2019,"Jeugdhuis Far",,35,13,0,0,0,0,0,48
09/03/2019,"Creat-A-Con, LCB Depot",,10,7,0,0,0,0,0,30
09/03/2019,"Monkey Park",,21,11,0,0,0,0,0,42
09/03/2019,"The Church Centre",,0,1,0,0,0,0,0,12
09/03/2019,"RCR @ Hostel H",,36,18,0,0,0,0,0,63
07/03/2019,"Fixatill Lund (REFER Project event)",,25,8,0,0,0,0,0,33
07/03/2019,"Taula de l'Eix Pere IV - Ca l'Isidret",,0,1,0,0,0,0,0,12
06/03/2019,"Réparothon Jeunesse au Collège Bois-de-Boulogne",,15,4,0,0,0,0,0,21
05/03/2019,"Leicester Hackspace",,0,2,0,0,0,0,0,15
03/03/2019,"East Oxford Community Centre",,0,1,0,0,0,0,0,12
03/03/2019,"The Hong Kong University of Science and Technology",,23,3,0,0,0,0,0,18
03/03/2019,"STPLN Sunday Repair",,3,6,0,0,0,0,0,27
03/03/2019,"Newlands Activity Centre",,2,5,0,0,0,0,0,24
02/03/2019,"Fiksefest for elektriske leker",,5,6,0,0,0,0,0,27
02/03/2019,"All Saints Church Hall",,0,1,0,0,0,0,0,12
02/03/2019,"Freemantle United Reformed Church",,19,7,0,0,0,0,0,30
02/03/2019,"TTF Cafe Collective",,2,1,0,0,0,0,0,12
02/03/2019,"Bridge Street Church (Central Leeds)",,12,2,0,0,0,0,0,15
02/03/2019,"Buurtwerk Rabot",,0,1,0,0,0,0,0,12
02/03/2019,"South London Maker Festival",,7,5,0,0,0,0,0,24
02/03/2019,"Berkeley Public Library",,60,20,0,0,0,0,0,69
01/03/2019,"East Clare Community Co-Op Repair",,0,1,0,0,0,0,0,12
28/02/2019,"Steglitz, Berlin (REFER)",,0,1,0,0,0,0,0,12
26/02/2019,"Eskmouth Scout Hall (Refer)",,10,7,0,0,0,0,0,30
26/02/2019,"Mobile Social Congress",,5,4,0,0,0,0,0,21
25/02/2019,"Brunnenviertel, Berlin (REFER)",,0,1,0,0,0,0,0,12
24/02/2019,"STPLN Sunday Repair",,3,3,0,0,0,0,0,18
24/02/2019,"Circolo via d'acqua",,6,9,0,0,0,0,0,36
23/02/2019,Cottenham,,0,1,0,0,0,0,0,12
23/02/2019,"Hub 67 - Hackney Wick",,35,12,0,0,0,0,0,45
23/02/2019,"The Atkins Building",,10,9,0,0,0,0,0,36
23/02/2019,"Limerick FabLAB",,0,1,0,0,0,0,0,12
22/02/2019,"Lokaal dienstencentrum De Waterspiegel",,33,1,0,0,0,0,0,12
21/02/2019,"Réparothon Jeunesse au Collège Ville-Marie",,22,7,0,0,0,0,0,30
21/02/2019,"VMA, Hringteigur",,9,3,0,0,0,0,0,18
20/02/2019,"Open huis Robinia",,43,1,0,0,0,0,0,12
20/02/2019,"Lokaal dienstencentrum Wibier",,37,1,0,0,0,0,0,12
17/02/2019,"Reading Hackspace rLab",,25,9,0,0,0,0,0,36
17/02/2019,"STPLN Sunday Repair",,4,5,0,0,0,0,0,24
17/02/2019,"Repair Café Drongen",,45,13,0,0,0,0,0,48
16/02/2019,"Bedpop Repair Shop",,30,5,0,0,0,0,0,24
16/02/2019,Eeklo,,52,18,0,0,0,0,0,63
16/02/2019,"Buckland United Reformed Church",,60,9,0,0,0,0,0,36
16/02/2019,Loveworks,,0,1,0,0,0,0,0,12
16/02/2019,"Kinning Park Complex",,20,10,0,0,0,0,0,39
14/02/2019,"Fiksefest for elektronikk på Teknisk Museum SENT",,40,10,0,0,0,0,0,39
14/02/2019,"De ruimtevaart (REFER)",,30,8,0,0,0,0,0,33
13/02/2019,"Fixatill Norra Fäladen",,0,1,0,0,0,0,0,12
12/02/2019,"Libreria e Bistrot sullaluna",,0,1,0,0,0,0,0,12
10/02/2019,"STPLN Sunday Repair",,5,5,0,0,0,0,0,24
09/02/2019,"LDC Kassei",,21,9,0,0,0,0,0,36
09/02/2019,"Monkey Park",,29,8,0,0,0,0,0,33
09/02/2019,"Townhill Park Community Centre",,0,1,0,0,0,0,0,12
09/02/2019,"The Church Centre",,49,8,0,0,0,0,0,33
07/02/2019,"Fixatill Lund (REFER Project event)",,16,5,0,0,0,0,0,24
05/02/2019,"Réparothon Jeunesse au Collège Montmorency",,20,6,0,0,0,0,0,27
03/02/2019,"STPLN Sunday Repair",,3,4,0,0,0,0,0,21
02/02/2019,"Sherwood Methodist Church, Nottingham",,33,8,0,0,0,0,0,33
02/02/2019,"Bridge Street Church",,0,2,0,0,0,0,0,15
02/02/2019,"Fearon Hall",,0,2,0,0,0,0,0,15
02/02/2019,Sawston,,0,1,0,0,0,0,0,12
02/02/2019,Southampton,,33,10,0,0,0,0,0,39
02/02/2019,"Limerick FABLAB",,10,4,0,0,0,0,0,21
02/02/2019,"Forres Repair Café",,5,3,0,0,0,0,0,18
02/02/2019,"Floreffe Gare",,30,18,0,0,0,0,0,63
31/01/2019,"Réparothon au Parcours Gouin",,0,5,0,0,0,0,0,24
28/01/2019,Brunnenviertel,,0,1,0,0,0,0,0,12
27/01/2019,"STPLN Sunday Repair",,0,3,0,0,0,0,0,18
27/01/2019,"Prepare to Repair",,13,3,0,0,0,0,0,18
26/01/2019,"Sportzaal Ymeria, Wijgmaal",,0,1,0,0,0,0,0,12
26/01/2019,"STPLN Sunday Repair",,0,1,0,0,0,0,0,12
25/01/2019,Geneva,,1,1,0,0,0,0,0,12
24/01/2019,"VMA, Hringteigur",,0,8,0,0,0,0,0,33
22/01/2019,"Fiksefest for elektronikk på Colosseum minigjenbruksstasjon",,24,9,0,0,0,0,0,36
20/01/2019,"STPLN Sunday Repair",,5,4,0,0,0,0,0,21
20/01/2019,"Reading International Solidarity Centre (RISC)",,40,10,0,0,0,0,0,39
20/01/2019,"Repair Café Haacht - Wakkerzeel",,0,1,0,0,0,0,0,12
19/01/2019,"Hackney Fixers Restart Party - The Redmond Centre, Manor House",,40,9,0,0,0,0,0,36
19/01/2019,"Buckland United Reformed Church",,36,7,0,0,0,0,0,30
19/01/2019,Southampton,,0,1,0,0,0,0,0,12
19/01/2019,"Crediton Methodist Church hall",,44,26,0,0,0,0,0,87
17/01/2019,"Réparothon Jeunesse à l'école Édouard-Montpetit",,20,8,0,0,0,0,0,33
13/01/2019,"STPLN Sunday Repair",,5,6,0,0,0,0,0,27
13/01/2019,"Upper Norwood Library",,38,12,0,0,0,0,0,45
12/01/2019,"Monkey Park",,20,8,0,0,0,0,0,33
12/01/2019,"Porte aperte all'ENGIM",,1,2,0,0,0,0,0,15
12/01/2019,"STPLN Sunday Repair",,0,1,0,0,0,0,0,12
08/01/2019,"Richmond Makerlabs Open Event",,0,2,0,0,0,0,0,15
06/01/2019,"Makespace Oxford",,0,1,0,0,0,0,0,12
06/01/2019,"STPLN Sunday Repair",,3,1,0,0,0,0,0,12
06/01/2019,"Miljøhovedstadsåpning og Klimafest på SALT",,27,15,0,0,0,0,0,54
05/01/2019,"Aosta - Lo Pan Ner",,0,1,0,0,0,0,0,12
16/12/2018,STPLN,,5,4,0,0,0,0,0,21
16/12/2018,"Repar Café Ter Vlierbeek",,0,1,0,0,0,0,0,12
15/12/2018,Portsmouth,,47,10,0,0,0,0,0,39
10/12/2018,"Brunnenviertel, Berlin (REFER)",,17,1,0,0,0,0,0,12
09/12/2018,"Fixa Julen @ Stadsbiblioteket! (REFER)",,21,6,0,0,0,0,0,27
08/12/2018,"Monkey Park",,0,1,0,0,0,0,0,12
08/12/2018,"South Belfast Quaker Meeting House",,80,25,0,0,0,0,0,84
08/12/2018,Tooting,,30,4,0,0,0,0,0,21
04/12/2018,"Libreria MarcoPolo Giudecca, Venezia",,0,1,0,0,0,0,0,12
02/12/2018,STPLN,,4,3,0,0,0,0,0,18
02/12/2018,"Make Smthg Week @ Casa dell'Ambiente",,5,4,0,0,0,0,0,21
01/12/2018,Graceworks,,10,11,0,0,0,0,0,42
01/12/2018,"TTF Café Collective",,8,2,0,0,0,0,0,15
01/12/2018,Southampton,,21,8,0,0,0,0,0,33
01/12/2018,"Abbey Community Centre",,21,7,0,0,0,0,0,30
01/12/2018,"All Saints Church Hall",,8,3,0,0,0,0,0,18
01/12/2018,THINQTANQ,,18,6,0,0,0,0,0,27
01/12/2018,"Bridge Street Church",,0,1,0,0,0,0,0,12
29/11/2018,"Archer Academy (Finchley)",,22,5,0,0,0,0,0,24
27/11/2018,"Berlin-Hellersdorf (REFER)",,3,1,0,0,0,0,0,12
26/11/2018,"Jornades UPC Reutilitza",,6,3,0,0,0,0,0,18
26/11/2018,Brunnenviertel,,12,4,0,0,0,0,0,21
26/11/2018,Brunnenviertel,,13,6,0,0,0,0,0,27
26/11/2018,Brunnenviertel,,0,1,0,0,0,0,0,12
25/11/2018,"The Hong Kong University of Science and Technology",,17,3,0,0,0,0,0,18
25/11/2018,STPLN,,11,6,0,0,0,0,0,27
24/11/2018,"Milano Cascina Cuccagna, Giacimenti Urbani",,15,8,0,0,0,0,0,33
24/11/2018,"N9 fabriek",,0,1,0,0,0,0,0,12
24/11/2018,"Broomhill Gardens and Community Hub",,9,1,0,0,0,0,0,12
24/11/2018,"Totnes Civic Hall",,32,6,0,0,0,0,0,27
22/11/2018,"VMA, Hringteigur",,9,5,0,0,0,0,0,24
21/11/2018,"Fiksefest for elektronikk på Lindeberg minigjenbruksstasjon",,44,9,0,0,0,0,0,36
18/11/2018,"Reading Hackspace, rLab",,8,11,0,0,0,0,0,42
18/11/2018,STPLN,,4,3,0,0,0,0,0,18
18/11/2018,"Victoria Park ",,32,7,0,0,0,0,0,30
17/11/2018,"Kinning Park Complex",,26,5,0,0,0,0,0,24
17/11/2018,"Limerick FabLAB",,12,6,0,0,0,0,0,27
17/11/2018,"Fixing at Bookique!",,25,14,0,0,0,0,0,51
17/11/2018,Southampton,,14,7,0,0,0,0,0,30
17/11/2018,Portsmouth,,57,12,0,0,0,0,0,45
17/11/2018,"Crediton Methodist Church hall",,36,29,0,0,0,0,0,96
15/11/2018,"Restart @Engim",,6,2,0,0,0,0,0,15
11/11/2018,"Upper Norwood Library",,18,5,0,0,0,0,0,24
11/11/2018,"Hong Kong University of Science and Technology",,22,3,0,0,0,0,0,18
11/11/2018,"STPLN, Malmö",,4,2,0,0,0,0,0,15
10/11/2018,"Monkey Park",,0,2,0,0,0,0,0,15
10/11/2018,"Pont Saint Martin - Valle d'Aosta",,8,1,0,0,0,0,0,12
10/11/2018,"Falls Road Library",,0,1,0,0,0,0,0,12
10/11/2018,"Fiksefest på Manglerud senter",,32,14,0,0,0,0,0,51
10/11/2018,"Granville Community Centre (Kilburn)",,20,7,0,0,0,0,0,30
08/11/2018,"Restart Party @ FabLab #43",,6,4,0,0,0,0,0,21
08/11/2018,"VMA, Hringteigur",,0,1,0,0,0,0,0,12
07/11/2018,"Réparothon jeunesse - Polytechnique",,35,7,0,0,0,0,0,30
04/11/2018,"In.Te.Se.  Settimana del riuso, Savigliano",,5,7,0,0,0,0,0,30
03/11/2018,Southampton,,31,9,0,0,0,0,0,36
03/11/2018,Cottenham,,0,1,0,0,0,0,0,12
03/11/2018,"Sherwood Methodist Church",,37,10,0,0,0,0,0,39
03/11/2018,"Ruislip Manor Library",,18,5,0,0,0,0,0,24
31/10/2018,"In.Te.Se. Settimana del riuso, Savigliano",,4,3,0,0,0,0,0,18
28/10/2018,"STPLN, Malmö",,1,4,0,0,0,0,0,21
27/10/2018,"Aosta - Cittadella",,10,4,0,0,0,0,0,21
27/10/2018,"Kingsgate Community Centre",,5,8,0,0,0,0,0,33
27/10/2018,"Linux Day Torino 2018",,8,7,0,0,0,0,0,30
27/10/2018,"Homerton Library",,34,5,0,0,0,0,0,24
27/10/2018,TEDxGracia,,0,1,0,0,0,0,0,12
27/10/2018,"BOW Café Ymeria",,40,13,0,0,0,0,0,48
26/10/2018,"Cambridge Kids' at Arts Picturehouse",,0,1,0,0,0,0,0,12
24/10/2018,"Libreria MarcoPolo, Venezia",,0,1,0,0,0,0,0,12
24/10/2018,"Réparothon jeunesse au collège Rosemont",,32,11,0,0,0,0,0,42
22/10/2018,"Mundo B",,0,3,0,0,0,0,0,18
21/10/2018,"The Oasis",,0,2,0,0,0,0,0,15
21/10/2018,"Chiesa della Salute",,1,2,0,0,0,0,0,15
20/10/2018,"Kinning Park Complex",,20,8,0,0,0,0,0,33
20/10/2018,Portsmouth,,47,12,0,0,0,0,0,45
20/10/2018,"Kentish Town Community Centre",,16,4,0,0,0,0,0,21
20/10/2018,"The Goodlife Centre",,5,6,0,0,0,0,0,27
20/10/2018,"Norsk teknisk museet",,40,13,0,0,0,0,0,48
20/10/2018,"Bedpop Repair Shop",,23,7,0,0,0,0,0,30
16/10/2018,"Réparothon à la maire de Verdun",,45,7,0,0,0,0,0,30
14/10/2018,"STPLN, Malmö",,5,4,0,0,0,0,0,21
14/10/2018,"Cafe Berghof",,0,1,0,0,0,0,0,12
13/10/2018,"Women's TEC",,0,1,0,0,0,0,0,12
13/10/2018,Tooting,,27,5,0,0,0,0,0,24
13/10/2018,"Chesterfield Monkey Park",,0,1,0,0,0,0,0,12
11/10/2018,"VMA, Hringteigur",,3,5,0,0,0,0,0,24
