"group","key","en","fk","lang","alias","trans"
"groups","tag-4","Tag 4","Tag 4","fr-BE","fr",
"groups","tag-5","Tag 5","Tag 5","fr-BE","fr",
"groups","tag-6","Tag 6","Tag 6","fr-BE","fr",
"groups","tag-7","Tag 7","Tag 7","fr-BE","fr",
"groups","tag-8","Tag 8","Tag 8","fr-BE","fr",
"networks","index.description","Description","Description","fr-BE","fr",
"notifications","notifications","Notifications","Notifications","fr-BE","fr",
"partials","age","Age","Age","fr-BE","fr",
"partials","diy","Do it yourself","Do it yourself","fr-BE","fr",
"partials","n_a","N/A","N/A","fr-BE","fr",
"partials","total","total","total","fr-BE","fr",
"partials","wiki_title","Wiki","Wiki","fr-BE","fr",
"printcatora","task.suggestions","Suggestions","Suggestions","fr-BE","fr",
"profile","notifications","Notifications","Notifications","fr-BE","fr",
"registration","reg-step-4-label3","<strong>Historical Repair Data</strong>. I give a perpetual royalty-free license to any of my previous repair data contributions to The Restart Project. The license allows Restart to distribute the data under any open license and to retain any non-personal data even in case I request deletion of my personal profile on the Fixometer. (<i>Read more about how we use repair data <a href=""https://therestartproject.org/fixometer/why-we-collect-repair-data/"" rel=""noopener noreferrer"" target=""_blank"">here</a></i>.)","<strong>Historical Repair Data</strong>. I give a perpetual royalty-free license to any of my previous repair data contributions to The Restart Project. The license allows Restart to distribute the data under any open license and to retain any non-personal data even in case I request deletion of my personal profile on the Fixometer. (<i>Read more about how we use repair data <a href=""https://therestartproject.org/fixometer/why-we-collect-repair-data/"" rel=""noopener noreferrer"" target=""_blank"">here</a></i>.)","fr-BE","fr",
"reporting","region","Region","Région","fr-BE","fr",
"tabicatora","task.suggestions","Suggestions","Suggestions","fr-BE","fr",
"_json","Bluetooth","Bluetooth","Bluetooth","it","it",
"_json","Coffee maker","Coffee maker","Coffee maker","it","it",
"_json","Food processor","Food processor","Food processor","it","it",
"_json","Hand tool","Hand tool","Hand tool","it","it",
"_json","Iron","Iron","Iron","it","it",
"_json","Jewellery","Jewellery","Jewellery","it","it",
"_json","Laptop","Laptop","Laptop","it","it",
"_json","Misc","Misc","Misc","it","it",
"_json","Scanner","Scanner","Scanner","it","it",
"_json","Tablet","Tablet","Tablet","it","it",
"_json","Toner","Toner","Toner","it","it",
"_json","Vendor lock-in","Vendor lock-in","Vendor lock-in","it","it",
"_json","WiFi","WiFi","Wifi","it","it",
"admin","co2_footprint","CO<sub>2</sub> Footprint (kg)","CO<sub>2</sub> Footprint (kg)","it","it",
"admin","reliability-6","N/A","N/A","it","it",
"auth","password","Password","Password","it","it",
"device-audits","created.metadata","On :audit_created_at, :user_name created record <strong>:audit_url</strong>","On :audit_created_at, :user_name created record <strong>:audit_url</strong>","it","it",
"device-audits","updated.metadata","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","it","it",
"devices","edit_devices_details_content","Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum.","Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum.","it","it",
"devices","graphic-camera","Camera","Camera","it","it",
"devices","n/a","N/A","N/A","it","it",
"devices","repair_source","Source of repair information","Source of repair information","it","it",
"devices","repair_url","URL for repair information","URL for repair information","it","it",
"devices","required_impact","kg - required for environmental impact calculation","kg - required for environmental impact calculation","it","it",
"devices","restart-party","Restart party","Restart party","it","it",
"events","field_event_device_images_2",,,"it","it",
"events","online_event_search","Online?","Online?","it","it",
"general","calendar_feed_help_url","/t/fixometer-how-to-subscribe-to-a-calendar","/t/fixometer-how-to-subscribe-to-a-calendar","it","it",
"general","discourse_url","https://talk.restarters.net","https://talk.restarters.net","it","it",
"general","faq_url","https://therestartproject.org/faq","https://therestartproject.org/faq","it","it",
"general","help_feedback_url","https://talk.restarters.net/c/help","https://talk.restarters.net/c/help","it","it",
"general","menu_faq","FAQs","FAQs","it","it",
"general","menu_wiki","Wiki","Wiki","it","it",
"general","onboarding_content_1","vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum. ","vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum. ","it","it",
"general","onboarding_content_2","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","it","it",
"general","onboarding_content_3","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","it","it",
"general","reporting","Reporting","Reporting","it","it",
"general","restartproject_url","https://therestartproject.org","https://therestartproject.org","it","it",
"general","wiki_url","https://wiki.restarters.net","https://wiki.restarters.net","it","it",
"groups","area","Area","Area","it","it",
"groups","tag-1","Tag 1","Tag 1","it","it",
"groups","tag-2","Tag 2","Tag 2","it","it",
"groups","tag-3","Tag 3","Tag 3","it","it",
"groups","tag-4","Tag 4","Tag 4","it","it",
"groups","tag-5","Tag 5","Tag 5","it","it",
"groups","tag-6","Tag 6","Tag 6","it","it",
"groups","tag-7","Tag 7","Tag 7","it","it",
"groups","tag-8","Tag 8","Tag 8","it","it",
"partials","2","how_to_set_up_a_group_text","how_to_set_up_a_group_text","it","it",
"partials","cancel","Cancel","Cancel","it","it",
"partials","n_a","N/A","N/A","it","it",
"partials","quantity","Quantity","Quantity","it","it",
"partials","solution_text2","Interesting case study to share?","Interesting case study to share?","it","it",
"partials","wiki_title","Wiki","Wiki","it","it",
"reporting","no","No","No","it","it",
"_json","Administrator","Admin","Admin","nl","nl",
"_json","Bluetooth","Bluetooth","Bluetooth","nl","nl",
"_json","Camera","Camera","Camera","nl","nl",
"_json","Coffee maker","Coffee maker","Coffee maker","nl","nl",
"_json","Desktop computer","Desktop computer","Desktop computer","nl","nl",
"_json","Flat screen","Flat screen","Flat screen","nl","nl",
"_json","Flat screen 15-17""","Flat screen 15-17""","Flat screen 15-17""","nl","nl",
"_json","Flat screen 19-20""","Flat screen 19-20""","Flat screen 19-20""","nl","nl",
"_json","Flat screen 22-24""","Flat screen 22-24""","Flat screen 22-24""","nl","nl",
"_json","Flat screen 26-30""","Flat screen 26-30""","Flat screen 26-30""","nl","nl",
"_json","Flat screen 32-37""","Flat screen 32-37""","Flat screen 32-37""","nl","nl",
"_json","Hand tool","Hand tool","Hand tool","nl","nl",
"_json","Iron","Iron","Iron","nl","nl",
"_json","Jewellery","Jewellery","Jewellery","nl","nl",
"_json","Lamp","Lamp","Lamp","nl","nl",
"_json","Laptop","Laptop","Laptop","nl","nl",
"_json","Laptop medium","Laptop medium","Laptop medium","nl","nl",
"_json","Printer/scanner","Printer/scanner","Printer/scanner","nl","nl",
"_json","Projector","Projector","Projector","nl","nl",
"_json","Scanner","Scanner","Scanner","nl","nl",
"_json","Sim card slot","SIM card slot","SIM card slot","nl","nl",
"_json","Software/OS","Software/OS","Software/OS","nl","nl",
"_json","Tablet","Tablet","Tablet","nl","nl",
"_json","Toner","Toner","Toner","nl","nl",
"_json","Vendor lock-in","Vendor lock-in","Vendor lock-in","nl","nl",
"_json","WiFi","WiFi","Wifi","nl","nl",
"battcatora","status.status","Status","Status","nl","nl",
"battcatora","task.status","Status","Status","nl","nl",
"microtasking","volunteering.all_quests",":value quests",":value quests","nl","nl",
"microtasking","volunteering.my_quests",":value quests",":value quests","nl","nl",
"printcatora","status.status","Status","Status","nl","nl",
"tabicatora","status.status","Status","Status","nl","nl",
"_json","Administrator","Admin","Admin","nl-BE","nl",
"_json","Bluetooth","Bluetooth","Bluetooth","nl-BE","nl",
"_json","Camera","Camera","Camera","nl-BE","nl",
"_json","Coffee maker","Coffee maker","Coffee maker","nl-BE","nl",
"_json","Desktop computer","Desktop computer","Desktop computer","nl-BE","nl",
"_json","Flat screen","Flat screen","Flat screen","nl-BE","nl",
"_json","Flat screen 15-17""","Flat screen 15-17""","Flat screen 15-17""","nl-BE","nl",
"_json","Flat screen 19-20""","Flat screen 19-20""","Flat screen 19-20""","nl-BE","nl",
"_json","Flat screen 22-24""","Flat screen 22-24""","Flat screen 22-24""","nl-BE","nl",
"_json","Flat screen 26-30""","Flat screen 26-30""","Flat screen 26-30""","nl-BE","nl",
"_json","Flat screen 32-37""","Flat screen 32-37""","Flat screen 32-37""","nl-BE","nl",
"_json","Hand tool","Hand tool","Hand tool","nl-BE","nl",
"_json","Iron","Iron","Iron","nl-BE","nl",
"_json","Jewellery","Jewellery","Jewellery","nl-BE","nl",
"_json","Lamp","Lamp","Lamp","nl-BE","nl",
"_json","Laptop","Laptop","Laptop","nl-BE","nl",
"_json","Laptop medium","Laptop medium","Laptop medium","nl-BE","nl",
"_json","Printer/scanner","Printer/scanner","Printer/scanner","nl-BE","nl",
"_json","Projector","Projector","Projector","nl-BE","nl",
"_json","Scanner","Scanner","Scanner","nl-BE","nl",
"_json","Sim card slot","SIM card slot","SIM card slot","nl-BE","nl",
"_json","Software/OS","Software/OS","Software/OS","nl-BE","nl",
"_json","Tablet","Tablet","Tablet","nl-BE","nl",
"_json","Toner","Toner","Toner","nl-BE","nl",
"_json","Vendor lock-in","Vendor lock-in","Vendor lock-in","nl-BE","nl",
"_json","WiFi","WiFi","Wifi","nl-BE","nl",
"battcatora","status.status","Status","Status","nl-BE","nl",
"battcatora","task.status","Status","Status","nl-BE","nl",
"microtasking","volunteering.all_quests",":value quests",":value quests","nl-BE","nl",
"microtasking","volunteering.my_quests",":value quests",":value quests","nl-BE","nl",
"printcatora","status.status","Status","Status","nl-BE","nl",
"tabicatora","status.status","Status","Status","nl-BE","nl",
